2.200000000000000178e+00 2.805711589501432845e-01 1.641465226415321776e-01 1.710416294297627537e-01 1.978317698127553537e-01 1.811047679357276619e-01 1.795251966031724822e-01 1.868829316851256250e-01 1.870242812671696619e-01 1.833560635544296269e-01
2.300000000000000266e+00 2.536101832831299530e-01 1.459389603503518651e-01 1.631331414435812643e-01 2.014738855953036312e-01 1.939160884469135759e-01 1.944120532812427249e-01 1.902254823871383504e-01 1.919414747233902374e-01 1.932993404377930657e-01
2.400000000000000355e+00 2.174492226810645357e-01 2.691308117133864863e-01 1.745478210406649355e-01 1.842074661286433046e-01 2.131310797192736972e-01 1.938806674792507567e-01 2.029829415131278736e-01 2.030304273116143587e-01 2.032282027612284381e-01
2.500000000000000000e+00 9.378230517053624815e-02 2.476025169527694691e-01 1.962133078679678955e-01 1.795496962887487558e-01 2.071006492161663881e-01 1.991850774566220894e-01 2.025058106029934413e-01 2.063366127790474680e-01 2.043175353228397495e-01
2.600000000000000089e+00 2.380084241992874439e-01 2.910912735948287255e-01 2.150304707844355734e-01 2.078096057722511603e-01 1.960062319064267977e-01 2.165407873574475561e-01 2.015550587781176350e-01 2.093216241164407854e-01 2.080777492339413726e-01
2.700000000000000178e+00 4.140245943823269714e-01 3.360636982796765260e-01 2.465992402831150287e-01 2.386305067599019947e-01 2.008059688367476447e-01 2.095326043681770278e-01 2.139323406277946482e-01 2.091278574124559864e-01 2.089450590615861969e-01
2.800000000000000266e+00 1.915466564300883634e-01 1.440687871241814189e-01 2.176286603265322472e-01 2.179783234134661796e-01 2.043390962510838460e-01 2.117726522251009713e-01 2.021913644744116612e-01 2.075295860136585069e-01 2.073194838015587904e-01
2.900000000000000355e+00 2.312517921554609890e-01 1.055001156391722067e-01 1.757646051476037530e-01 1.973756862662088829e-01 2.061825402261716067e-01 2.007760311486160854e-01 2.058328162145597329e-01 2.065109456044007530e-01 2.033718300335997375e-01
3.000000000000000000e+00 9.813877372674659205e-02 1.556532857458414187e-01 1.610680809640459843e-01 1.914104028283349634e-01 1.867552083689882625e-01 1.953167777277932671e-01 1.977785177538838590e-01 1.945546141353151348e-01 1.949764338119419349e-01
3.100000000000000089e+00 4.102398460869130514e-02 2.291571883922124409e-01 2.123391103096588794e-01 1.795946343780311372e-01 1.681540011567024817e-01 1.861751784468172743e-01 1.898284364833353888e-01 1.875407576234464357e-01 1.860159710089988039e-01
3.200000000000000178e+00 4.475362643177427380e-02 2.749502638335714066e-01 1.041797383133153954e-01 1.888696585798241012e-01 1.654088045678868135e-01 1.756753724862042954e-01 1.674117908542383515e-01 1.678255855258090623e-01 1.725764477812127828e-01
3.300000000000000266e+00 1.733992216111237827e-01 1.955445919623789164e-01 2.105869430791214858e-01 1.207260305137045631e-01 1.533325848712648876e-01 1.605718742400417398e-01 1.597723786579363647e-01 1.569051401180531491e-01 1.545740659031321629e-01
3.400000000000000355e+00 -5.902586588984981564e-02 2.068396524339946307e-01 1.321519001313982145e-01 9.788913164593497640e-02 1.312761590212182528e-01 1.372638115547909488e-01 1.365489773156474684e-01 1.335504468754118157e-01 1.355798363055994438e-01
3.500000000000000000e+00 2.079660778598009241e-01 1.108700588556222610e-01 1.260103273723237882e-01 8.401830730225044730e-02 1.065063511059942680e-01 1.135716522634406533e-01 1.164616186550064270e-01 1.126630176958682006e-01 1.144318097993757694e-01
3.600000000000000089e+00 1.833707723594928951e-01 8.816672674569604740e-02 7.436191705800419827e-02 8.727395710068061585e-02 8.603601442176270209e-02 9.215926203050407717e-02 9.215275183454071928e-02 8.735307236671205344e-02 9.016801557858662719e-02
3.700000000000000178e+00 1.863094902136352149e-01 3.716036409047254740e-02 4.369242455509170231e-02 6.660740359711529723e-02 7.410553378751072451e-02 4.663191057680954321e-02 6.373846279019304562e-02 6.454462257307345963e-02 6.171808645366683860e-02
3.800000000000000266e+00 1.510212574591128232e-01 4.521263338427499584e-02 -3.361364284884260645e-03 6.315287692322886504e-02 2.592932920177260653e-02 2.545268300755640714e-02 2.949912419952233425e-02 2.716534676578021348e-02 2.913150056889872441e-02
3.900000000000000355e+00 -7.174592739447576556e-03 -5.848723541480844307e-02 -5.452622921628662300e-02 -6.128085157103462313e-03 9.128132128094235478e-03 6.224947829361901844e-05 -7.290941709813706512e-03 -1.234463475791323971e-03 -3.973661431256261464e-03
4.000000000000000000e+00 -1.426398116719135856e-01 -6.377548574948375959e-02 -3.570041234592599699e-02 -3.965786023053306103e-02 -4.272289532586118210e-02 -2.885370030889235909e-02 -3.714705586582723457e-02 -3.866357350139650040e-02 -3.704295040511946385e-02
4.100000000000000533e+00 -3.054619331581329839e-02 -2.300036996542079853e-02 -1.273052622659392452e-01 -9.210596851502203530e-02 -6.430663519300269804e-02 -6.904435176512532801e-02 -7.751986711240724248e-02 -7.523937254411758313e-02 -7.620650184210261968e-02
4.200000000000000178e+00 -1.681087444545413534e-02 -6.471740809358642044e-02 -6.913788643873886031e-02 -1.101852622705795093e-01 -1.115036154753022424e-01 -1.197155821722883373e-01 -1.132060296004902128e-01 -1.189968496840757284e-01 -1.146686315998707156e-01
4.299999999999999822e+00 -1.462859646432074501e-01 -1.809072820462403197e-01 -1.456123122612754672e-01 -1.411539900238942269e-01 -1.444668634386998274e-01 -1.575344130509868379e-01 -1.529764508792625932e-01 -1.504526327475811942e-01 -1.548801975069637182e-01
4.400000000000000355e+00 -3.513454482180005667e-01 -1.837334834520099880e-01 -2.075177833873845801e-01 -2.119718392793290274e-01 -2.131097444983239275e-01 -2.034599502268459870e-01 -2.001474366129805948e-01 -1.971532228265447106e-01 -2.004780721901619212e-01
4.500000000000000000e+00 -2.544931348044771613e-01 -3.722066401135080138e-01 -2.570780653011281447e-01 -1.965767191194704167e-01 -2.522520182644418796e-01 -2.438076116594431464e-01 -2.434441103567386577e-01 -2.437024752403178784e-01 -2.442854034424322140e-01
4.600000000000000533e+00 -3.858627908958565111e-01 -2.017918086027267188e-01 -2.728492096889802987e-01 -2.834921866219320963e-01 -2.866757221687102342e-01 -2.834894492431045410e-01 -2.798712592759997064e-01 -2.856338285434142921e-01 -2.882999889905433766e-01
4.700000000000000178e+00 -1.867473857559269756e-01 -3.819741111401854239e-01 -3.801521457168199336e-01 -3.251124995626948899e-01 -3.246916046356181917e-01 -3.340725484444547200e-01 -3.399234412755175461e-01 -3.342577653718363240e-01 -3.351054346750130808e-01
4.800000000000000711e+00 -5.945920394932007191e-01 -3.066386030563397203e-01 -3.790758864126220207e-01 -3.845438439583049872e-01 -3.892008624846650666e-01 -3.747018780625143708e-01 -3.808633685324837037e-01 -3.796583802094177229e-01 -3.808157628218933888e-01
4.900000000000000355e+00 -3.755791095239898736e-01 -4.157836611569648011e-01 -4.149182892912096632e-01 -4.572219640669476504e-01 -4.151246328302961586e-01 -4.391088191346639302e-01 -4.318014557017025856e-01 -4.338363700962195590e-01 -4.309019923428387688e-01
5.000000000000000000e+00 -2.913199510024969685e-01 -3.864574518798428171e-01 -4.476424352159976139e-01 -4.650110270235821575e-01 -4.777842441932259598e-01 -4.752830451624361907e-01 -4.735552958228287923e-01 -4.758806196685508860e-01 -4.751863279832540532e-01
5.100000000000000533e+00 -4.771070660466080193e-01 -4.454064894034022171e-01 -5.071988023961374603e-01 -5.299842895018598288e-01 -5.088513403697884074e-01 -5.219192462478354777e-01 -5.167877983115067853e-01 -5.243123835277342382e-01 -5.226008434222360055e-01
5.200000000000000178e+00 -4.834622887054612073e-01 -6.065481468029396694e-01 -5.496641802702171287e-01 -5.618627113537588702e-01 -5.675516703947028896e-01 -5.627061898645147053e-01 -5.749419020106877332e-01 -5.692175938966504978e-01 -5.689603050580404053e-01
5.300000000000000711e+00 -6.403848024258838034e-01 -6.385118869079587922e-01 -6.206194376623405118e-01 -5.619423168650639067e-01 -6.231283251576892335e-01 -6.044629948266544428e-01 -6.145127510454265751e-01 -6.133473904476758332e-01 -6.141897179253884564e-01
5.400000000000000355e+00 -5.167325910839435377e-01 -7.519355214937478715e-01 -6.277732446333318395e-01 -6.590308817020916754e-01 -6.538492793947761061e-01 -6.608702630991525329e-01 -6.555725998161702206e-01 -6.575604276375832669e-01 -6.581892706044556451e-01
5.500000000000000000e+00 -6.053377538651911749e-01 -6.055057230237046451e-01 -6.705037110566859360e-01 -7.363989126769265869e-01 -6.897491427360463723e-01 -7.078155123982275976e-01 -7.069676084722732456e-01 -7.003877290195923422e-01 -6.989455940664430766e-01
5.600000000000000533e+00 -7.879182413758351045e-01 -6.736590849987189600e-01 -7.559109513900995614e-01 -7.490885484252371995e-01 -7.496993356961798582e-01 -7.483910481421126581e-01 -7.391558865121049537e-01 -7.426968766129700139e-01 -7.431142302258759713e-01
5.700000000000000178e+00 -8.923794629727190841e-01 -7.630478174503787514e-01 -8.109212073180792624e-01 -8.025385924229534451e-01 -7.850663536553859068e-01 -7.816550006403468753e-01 -7.801523902909319741e-01 -7.810414474467386459e-01 -7.805639589660476885e-01
5.800000000000000711e+00 -8.840176175559666394e-01 -7.994775439499038905e-01 -8.628650034405735969e-01 -8.333637093492116676e-01 -8.103314787469387825e-01 -8.162320311516225724e-01 -8.188634971490356129e-01 -8.216324831250464422e-01 -8.171084179871749287e-01
5.900000000000000355e+00 -9.062236402840859739e-01 -8.483592883779513816e-01 -8.737292285931920199e-01 -8.206975212664129327e-01 -8.478923839533254458e-01 -8.561799246406375241e-01 -8.524464070646191605e-01 -8.526326263020164165e-01 -8.527371511505740242e-01
6.000000000000000000e+00 -7.962159046592486300e-01 -8.920421239456449714e-01 -9.029934643011875428e-01 -8.779787252161059818e-01 -8.694448486241932450e-01 -8.799307815111008235e-01 -8.827111859478028455e-01 -8.870980841203092160e-01 -8.830992052301696038e-01
6.100000000000000533e+00 -7.244024377346260923e-01 -7.859255953080237500e-01 -9.287766009771295517e-01 -9.330078259955888464e-01 -9.206629590005822594e-01 -9.125250206602985026e-01 -9.141766233868848790e-01 -9.109191014911384165e-01 -9.142951662837920379e-01
6.200000000000000178e+00 -9.569408646227511861e-01 -9.189206695814102765e-01 -9.504579979639365961e-01 -9.340715321240408153e-01 -9.548584856292687828e-01 -9.416366115948877624e-01 -9.411405723117798328e-01 -9.434124739876270649e-01 -9.413521123178536509e-01
6.300000000000000711e+00 -8.692535597632853328e-01 -9.684230037023168203e-01 -9.290341856755354177e-01 -9.531445313030173505e-01 -9.662776389423175516e-01 -9.663024398413729843e-01 -9.704499093373895047e-01 -9.682414822076584882e-01 -9.657693099381272628e-01
6.400000000000000355e+00 -1.088226800279257889e+00 -9.481270716448579883e-01 -1.010847635619390061e+00 -9.823536296562468406e-01 -9.812443416842203670e-01 -9.790613152586939982e-01 -9.905656550998137577e-01 -9.879258624649529530e-01 -9.870404703514809031e-01
6.500000000000000000e+00 -9.405967353606444759e-01 -1.055924946362127193e+00 -9.925986190141586896e-01 -9.974320490407779793e-01 -1.027497992912698610e+00 -9.975448157442511343e-01 -1.005481327632083977e+00 -1.004924406605925746e+00 -1.004800436970932020e+00
6.600000000000000533e+00 -1.100831397579662418e+00 -1.027148323688680476e+00 -1.035764823497283604e+00 -1.009098862102306482e+00 -1.031981883488927387e+00 -1.014251454519879303e+00 -1.023178679833656179e+00 -1.020834542226845221e+00 -1.019054939278137617e+00
6.700000000000000178e+00 -9.036366972750491389e-01 -1.042315809625186107e+00 -9.951790408656824294e-01 -1.039367985356386859e+00 -1.031617255184448689e+00 -1.028714985132850535e+00 -1.029641135435470867e+00 -1.034694320471532425e+00 -1.032030385405746431e+00
6.800000000000000711e+00 -1.102427745104175960e+00 -1.095238684867259948e+00 -1.025988458187586438e+00 -1.053521158086400344e+00 -1.045339481501066814e+00 -1.044128077672708654e+00 -1.044110880542560071e+00 -1.038863035710777982e+00 -1.043218126781832122e+00
6.900000000000000355e+00 -1.000441952407310930e+00 -1.001130578778710145e+00 -1.005196821988024070e+00 -1.043455632857212656e+00 -1.046861864601566161e+00 -1.048728520944478770e+00 -1.050111194748347909e+00 -1.044827422122149629e+00 -1.048338740737968067e+00
7.000000000000000000e+00 -9.887914149297289956e-01 -1.083978818479288453e+00 -1.028003349035651048e+00 -1.079400015830552118e+00 -1.059706777527075650e+00 -1.046735739260298503e+00 -1.051723873023132194e+00 -1.052924965821731673e+00 -1.052873208845376940e+00
7.100000000000000533e+00 -1.134629606084197606e+00 -1.019218526491993959e+00 -1.008504886018507518e+00 -1.042215923008442013e+00 -1.066352900974212092e+00 -1.050527521176674917e+00 -1.052950811777807028e+00 -1.051515295616788581e+00 -1.051285355796727661e+00
7.200000000000000178e+00 -8.868094511807098623e-01 -1.094979834932271023e+00 -1.050260094037057002e+00 -1.021938388697598565e+00 -1.064173337036575351e+00 -1.048843767566999929e+00 -1.046283061886905896e+00 -1.052835949363742252e+00 -1.050372186083688986e+00
7.300000000000000711e+00 -9.034455364246994913e-01 -1.032504919649850583e+00 -1.022721973453406097e+00 -1.049782461812533541e+00 -1.044018318552168312e+00 -1.041475023617882911e+00 -1.044752043949788156e+00 -1.046642244153476620e+00 -1.045141877482586912e+00
7.400000000000000355e+00 -1.094763063610974196e+00 -1.063125816593208040e+00 -1.040044570265220347e+00 -1.015196904250414089e+00 -1.025111957127573303e+00 -1.034963634490528861e+00 -1.039930175498929632e+00 -1.038631624420189636e+00 -1.037963623162390325e+00
7.500000000000000000e+00 -1.182242303943497053e+00 -1.016976571966839549e+00 -1.031675845701246041e+00 -1.073868791304704029e+00 -1.035110587267512150e+00 -1.021518065371905815e+00 -1.028605326636887085e+00 -1.027101892519463489e+00 -1.029020724423056476e+00
7.600000000000000533e+00 -1.125320908561822986e+00 -9.062063446527024446e-01 -1.019992803811312410e+00 -9.992081064869848817e-01 -1.014730185635148718e+00 -1.018265847543098124e+00 -1.020657998821252077e+00 -1.017081848051250459e+00 -1.017606360997517667e+00
7.700000000000000178e+00 -1.030748478662968370e+00 -1.047487030652102913e+00 -1.053987437208950384e+00 -1.006184301846023477e+00 -1.007579722347520690e+00 -1.015463334664762796e+00 -1.004937496443721878e+00 -1.004914383911149178e+00 -1.006941299079130658e+00
7.800000000000000711e+00 -1.044480640103870650e+00 -9.429902152115026137e-01 -1.026492209133822442e+00 -9.893924245385555816e-01 -9.835156304837231467e-01 -9.981393938056621895e-01 -9.931053013253808848e-01 -9.920638650504426392e-01 -9.905381842229026290e-01
7.900000000000000355e+00 -1.010314219285161741e+00 -9.065000185660343490e-01 -1.004139595632945303e+00 -9.538757986776912334e-01 -9.509561773139924012e-01 -9.706610650892597558e-01 -9.628550632177086399e-01 -9.733770708809937888e-01 -9.759911184960198272e-01
8.000000000000000000e+00 -8.397169188320430244e-01 -9.236029873557003445e-01 -9.828859819984969715e-01 -9.525315059670840245e-01 -9.670554599998919532e-01 -9.631660493811063928e-01 -9.640376746771216476e-01 -9.593246332910353447e-01 -9.580681816943733553e-01
8.099999999999999645e+00 -7.989832183732062942e-01 -9.704822605678884440e-01 -8.973888415286056519e-01 -9.680033948640868191e-01 -9.550767317395860712e-01 -9.492645290857553153e-01 -9.421405794492542229e-01 -9.405793032604494730e-01 -9.414003748371783109e-01
8.200000000000001066e+00 -8.729815052330963665e-01 -8.369407145370373335e-01 -8.739153861110782184e-01 -9.284323043023058331e-01 -9.234629480802853951e-01 -9.187309628624916735e-01 -9.191366718498469313e-01 -9.253151023738227510e-01 -9.218504271508829451e-01
8.300000000000000711e+00 -8.376985776668396388e-01 -7.890413783738660092e-01 -8.632557765317411258e-01 -8.986129299325530395e-01 -9.119402310171962345e-01 -9.084638355802260312e-01 -9.099345561198812771e-01 -9.028124619183254262e-01 -9.058255524628453514e-01
8.400000000000000355e+00 -9.577996629852070232e-01 -8.770613683256900384e-01 -9.101632581511653886e-01 -8.934922270272273037e-01 -8.632609333520567807e-01 -8.796694159941848001e-01 -8.902103431981518433e-01 -8.844360147265565297e-01 -8.888129198950195375e-01
8.500000000000000000e+00 -6.381487809787041998e-01 -8.950163706593348145e-01 -8.482251240157532290e-01 -8.949598363719784011e-01 -8.838179156721636121e-01 -8.613233105686630697e-01 -8.691663977164930666e-01 -8.705498140856378075e-01 -8.695491763764082727e-01
8.599999999999999645e+00 -8.301492993585349867e-01 -7.279111387402736888e-01 -8.811243271432572799e-01 -8.605520838568290198e-01 -8.605600331726555030e-01 -8.487275705272996351e-01 -8.558571096713802895e-01 -8.481987605242591322e-01 -8.512458391117918577e-01
8.700000000000001066e+00 -6.942740888749219241e-01 -8.317521243861827340e-01 -7.805220438478601697e-01 -8.166399941484021596e-01 -8.333203965890648712e-01 -8.470972950238229160e-01 -8.332450684341308200e-01 -8.360393365735436788e-01 -8.342009490434881824e-01
8.800000000000000711e+00 -6.930656772598761117e-01 -9.035057986553854947e-01 -8.218220722302306269e-01 -8.064632978830921228e-01 -8.216729377700844328e-01 -8.209443588254994317e-01 -8.165747473045691374e-01 -8.211376775829946073e-01 -8.192407662886682651e-01
8.900000000000000355e+00 -7.244983595796793407e-01 -8.516955981856790814e-01 -7.801429609180385860e-01 -7.876090953713915654e-01 -7.917778475428907115e-01 -8.149453509816658725e-01 -8.111505873228569419e-01 -8.061610519351497528e-01 -8.063573860766001244e-01
9.000000000000000000e+00 -7.125680671279515099e-01 -7.634261979192645819e-01 -8.259685102567438930e-01 -7.978737261354038601e-01 -8.044718661915576385e-01 -7.899167395336575970e-01 -7.929777417762721159e-01 -7.940409448712487661e-01 -7.912385412588965883e-01
9.099999999999999645e+00 -5.504180347541811624e-01 -7.463701621858235269e-01 -7.555584212195844973e-01 -7.660961271434688635e-01 -7.684665661281470106e-01 -7.830917137947519535e-01 -7.815480682183990613e-01 -7.788226382659615421e-01 -7.832213277009529850e-01
9.200000000000001066e+00 -7.889626548164986319e-01 -8.202628282318077391e-01 -7.690222346688329047e-01 -7.919582461712443289e-01 -7.866136136513598442e-01 -7.767284035578199131e-01 -7.711134217803397028e-01 -7.675571321652799872e-01 -7.709206508589170337e-01
9.300000000000000711e+00 -7.197510872675739746e-01 -7.770770369084128992e-01 -7.767614433922769290e-01 -7.858724808102182102e-01 -7.859457922582414602e-01 -7.740733672947337496e-01 -7.696805186715740543e-01 -7.630279237051121877e-01 -7.658024514318552134e-01
9.400000000000000355e+00 -7.758668226226288489e-01 -6.510454715968275741e-01 -7.223607499313154934e-01 -7.651079689058459810e-01 -7.669903315113261177e-01 -7.626206589491300036e-01 -7.587986650203796257e-01 -7.638998295464503041e-01 -7.618406490449699531e-01
9.500000000000000000e+00 -7.167928118014029737e-01 -7.617747884098688971e-01 -7.792738760350700344e-01 -8.161576519710798117e-01 -7.390261157689955729e-01 -7.558862447751277802e-01 -7.553357773683093690e-01 -7.590576577199364960e-01 -7.586165634218480225e-01
9.600000000000001421e+00 -7.936901557498687865e-01 -7.187015578726539955e-01 -7.090465840459185820e-01 -7.635216583148720648e-01 -7.531832854626334672e-01 -7.512886345774509866e-01 -7.578879706763625990e-01 -7.577007621770187606e-01 -7.582176313283072178e-01
9.700000000000001066e+00 -8.467722661201898537e-01 -7.749226660193048177e-01 -8.029000706591801206e-01 -7.624870891535909800e-01 -7.454622482382071702e-01 -7.641985026256183922e-01 -7.570425900294369681e-01 -7.620903565806704805e-01 -7.591102539419983808e-01
9.800000000000000711e+00 -7.707174835988956918e-01 -7.491891310603603360e-01 -7.553721217094206963e-01 -7.802523177170593849e-01 -7.452816203438936693e-01 -7.602816128625837777e-01 -7.626183243599036210e-01 -7.663095071740437803e-01 -7.655831650037757674e-01
9.900000000000000355e+00 -6.215910181936665779e-01 -6.782647386283663371e-01 -7.481858563821763841e-01 -7.691971887884051506e-01 -7.644992899204562375e-01 -7.721423820538738658e-01 -7.731444886934973892e-01 -7.730492028848168218e-01 -7.713190735023405242e-01
1.000000000000000000e+01 -7.076909248159807264e-01 -7.600867029287096122e-01 -7.564160686735953432e-01 -7.703217577973474617e-01 -7.915302939450546971e-01 -7.814901231715363217e-01 -7.825586204815400126e-01 -7.811605155231344799e-01 -7.818882829533463363e-01
